pal_va,usa_va,name,object_file,status,notes
0x001B6E60,0x001AE378,SetAP1VisualState,a_p_1.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001B6E70,0x001AE388,AP1Turn,a_p_1.o,SEQ_MISMATCH,op_seq differs (sz=136)
0x001B6EF8,0x001AE410,AP1MotReqForce,a_p_1.o,SEQ_MISMATCH,op_seq differs (sz=72)
0x001B6F40,0x001AE458,AP1MotReq,a_p_1.o,SEQ_MISMATCH,op_seq differs (sz=64)
0x001B6F80,0x001AE498,AP1JumpReq,a_p_1.o,SEQ_MISMATCH,op_seq differs (sz=128)
0x001B7000,0x001AE518,MakeAP1GObj,a_p_1.o,SEQ_MISMATCH,op_seq differs (sz=80)
0x001B7050,0x001AE568,GetAP1Mode,a_p_1.o,OOB,USA address out of bounds
0x001B7770,0x001AEBD8,hehehe,act_a_p_1.o,MATCH,offset=0x-0008B98
0x001B7790,0x001AEBF8,SleepAP1,act_a_p_1.o,MATCH,offset=0x-0008B98
0x001B77D8,0x001AEC40,WakeUpAP1,act_a_p_1.o,MATCH,offset=0x-0008B98
0x001B7860,0x001AECC8,subAP1BrainMain,act_a_p_1.o,MATCH,offset=0x-0008B98
0x001B7C28,0x001AF090,SetAP1DeadStatus,act_a_p_1.o,MATCH,offset=0x-0008B98
0x001B7C70,0x001AF0D8,AP1BeforeFunc,act_a_p_1.o,MATCH,offset=0x-0008B98
0x001B7F40,0x001AF3A8,actAP1Start,act_a_p_1.o,SEQ_MISMATCH,op_seq differs (sz=304)
0x001B8070,0x001AF4D8,IsActCharDead,act_a_p_1.o,SEQ_MISMATCH,op_seq differs (sz=32)
0x001B8090,0x001AF4F8,SetAP1HostGObj,act_a_p_1.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001B80A0,0x001AF508,SetAP1PriorLevel,act_a_p_1.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001B80B0,0x001AF518,GetAP1AIMode,act_a_p_1.o,SEQ_MISMATCH,op_seq differs (sz=144)
0x001B8140,0x001AF5A8,subAP1Control,act_a_p_1.o,OOB,USA address out of bounds
0x001B8150,,SetActressLight,actressLight.o,NO_ANCHOR,Object has no USA anchor
0x001B8218,,AttackCheckBoundaryBeforeFunc,attackCheckBoundary.o,NO_ANCHOR,Object has no USA anchor
0x001B83B0,,InitAttackCheckBoundaryManagerGeo,attackCheckBoundary.o,NO_ANCHOR,Object has no USA anchor
0x001B8668,,AttackCheckBoundaryManagerGeo,attackCheckBoundary.o,NO_ANCHOR,Object has no USA anchor
0x001B86D8,,AttackCheckBoundaryManagerDL,attackCheckBoundary.o,NO_ANCHOR,Object has no USA anchor
0x001B86E0,,InitAttackCheckBoundaryGeo,attackCheckBoundary.o,NO_ANCHOR,Object has no USA anchor
0x001B8730,,AttackCheckBoundaryGeo,attackCheckBoundary.o,NO_ANCHOR,Object has no USA anchor
0x001B8758,,AttackCheckBoundaryDL,attackCheckBoundary.o,NO_ANCHOR,Object has no USA anchor
0x001B8808,,actAttackCheckBoundaryStart,attackCheckBoundary.o,NO_ANCHOR,Object has no USA anchor
0x001B8860,,GetAttackCheckBoundaryRadius,attackCheckBoundary.o,NO_ANCHOR,Object has no USA anchor
0x001B8870,,CreateAttackCheckBoundary,attackCheckBoundary.o,NO_ANCHOR,Object has no USA anchor
0x001B8918,,GetAttackCheckBoundaryManagerStatus,attackCheckBoundary.o,NO_ANCHOR,Object has no USA anchor
0x001B8928,,SetAttackCheckBoundaryAttribute,attackCheckBoundary.o,NO_ANCHOR,Object has no USA anchor
0x001B8938,0x001B6D90,switchOnSE,box.o,MATCH,offset=0x-0001BA8
0x001B8940,0x001B6D98,switchReleaseSE,box.o,MATCH,offset=0x-0001BA8
0x001B8948,0x001B6DA0,GetFloorLeverGlobalHoldPoint,box.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x001B89C0,0x001B6E18,FloorLeverTriStateGeo,box.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x001B8A38,0x001B6E90,FloorLeverGeo,box.o,SEQ_MISMATCH,op_seq differs (sz=656)
0x001B8CC8,0x001B7120,FloorLeverDL,box.o,SEQ_MISMATCH,op_seq differs (sz=128)
0x001B8D48,0x001B71A0,GetWallLeverGlobalHoldPoint,box.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x001B8DC0,0x001B7218,WallLeverGeo,box.o,SEQ_MISMATCH,op_seq differs (sz=704)
0x001B9080,0x001B74D8,WallLeverDL,box.o,SEQ_MISMATCH,op_seq differs (sz=128)
0x001B9100,0x001B7558,CheckReadyAllSwitches,box.o,SEQ_MISMATCH,op_seq differs (sz=6224)
0x001BA950,0x001B8DA8,MoveFloatingBox,box.o,SEQ_MISMATCH,op_seq differs (sz=4584)
0x001BBB38,0x001B9F90,GetBoxHoldPoint,box.o,SEQ_MISMATCH,op_seq differs (sz=1208)
0x001BBFF0,0x001BA448,MoveBoxWithHoldPoint,box.o,SEQ_MISMATCH,op_seq differs (sz=1176)
0x001BC488,0x001BA8E0,ReInitBoxGeo,box.o,SEQ_MISMATCH,op_seq differs (sz=520)
0x001BC690,0x001BAAE8,InitBoxGeo,box.o,SEQ_MISMATCH,op_seq differs (sz=1064)
0x001BCAB8,0x001BAF10,BoxGeo,box.o,SEQ_MISMATCH,op_seq differs (sz=112)
0x001BCB28,0x001BAF80,GetBoxMode,box.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001BCB38,0x001BAF90,AlignBox,box.o,SEQ_MISMATCH,op_seq differs (sz=368)
0x001BCCA8,0x001BB100,CanHoldBox,box.o,SEQ_MISMATCH,op_seq differs (sz=24)
0x001BCCC0,0x001BB118,BoxDL,box.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x001BCD38,0x001BB190,GetBoxGlobalHoldPoint,box.o,SEQ_MISMATCH,op_seq differs (sz=72)
0x001BCD80,0x001BB1D8,IsThisBoxTruck,box.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001BCD90,0x001BB1E8,ExecBoxMoveStartReaction,box.o,SEQ_MISMATCH,op_seq differs (sz=104)
0x001BCDF8,0x001BB250,ExecBoxMoveEndReaction,box.o,SEQ_MISMATCH,op_seq differs (sz=136)
0x001BCE80,0x001BB2D8,BoxGeoRestore,box.o,SEQ_MISMATCH,op_seq differs (sz=168)
0x001BCF28,0x001BB380,BoxExtGeoRestore,box.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001BCF30,0x001BB388,BoxMemoryFunc,box.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001BCF38,0x001BB390,InitSwitchGeo,box.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001BCF40,0x001BB398,SwitchGeo,box.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001BCF48,0x001BB3A0,SwitchDL,box.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001BCF50,0x001BB3A8,SetSwitchTriggerFunc,box.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001BCF60,0x001BB3B8,SetSwitchState,box.o,SEQ_MISMATCH,op_seq differs (sz=72)
0x001BCFA8,0x001BB400,SetFloorLeverWithNodePoint,box.o,SEQ_MISMATCH,op_seq differs (sz=248)
0x001BD0A0,0x001BB4F8,CanFloorLeverPull,box.o,SEQ_MISMATCH,op_seq differs (sz=24)
0x001BD0B8,0x001BB510,InitFloorLeverGeo,box.o,SEQ_MISMATCH,op_seq differs (sz=272)
0x001BD1C8,0x001BB620,GetFloorLeverAngle,box.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001BD1D8,0x001BB630,SetWallLeverWithNodePoint,box.o,SEQ_MISMATCH,op_seq differs (sz=248)
0x001BD2D0,0x001BB728,CanWallLeverPull,box.o,SEQ_MISMATCH,op_seq differs (sz=24)
0x001BD2E8,0x001BB740,IsWallLeverStatus,box.o,SEQ_MISMATCH,op_seq differs (sz=72)
0x001BD330,0x001BB788,InitWallLeverGeo,box.o,SEQ_MISMATCH,op_seq differs (sz=272)
0x001BD440,0x001BB898,GetWallLeverAngle,box.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001BD450,0x001BB8A8,initParentize,box.o,SEQ_MISMATCH,op_seq differs (sz=232)
0x001BD538,0x001BB990,GetDistanceOfGObj,box.o,SEQ_MISMATCH,op_seq differs (sz=888)
0x001BD8B0,0x001BBD08,BoxRideFunc,box.o,OOB,USA address out of bounds
0x001BDA70,,InitLightLineGeo,boy.o,NO_ANCHOR,Object has no USA anchor
0x001BDD98,,LightLineDL,boy.o,NO_ANCHOR,Object has no USA anchor
0x001BE188,,InitBoyGeo,boy.o,NO_ANCHOR,Object has no USA anchor
0x001BE338,,BoyGeo,boy.o,NO_ANCHOR,Object has no USA anchor
0x001BE530,,BoyDL,boy.o,NO_ANCHOR,Object has no USA anchor
0x001BE670,,SelectBoyCrown,boy.o,NO_ANCHOR,Object has no USA anchor
0x001BE680,,LightLineGeo,boy.o,NO_ANCHOR,Object has no USA anchor
0x001BE748,,SetBoyStonizedVisual,boy.o,NO_ANCHOR,Object has no USA anchor
0x001BE790,,CageRideFunc,cage.o,NO_ANCHOR,Object has no USA anchor
0x001BE8C8,,SetCageFixGeometry,cage.o,NO_ANCHOR,Object has no USA anchor
0x001BE910,,InitCageGeo,cage.o,NO_ANCHOR,Object has no USA anchor
0x001BED30,,HotInitCageGeo,cage.o,NO_ANCHOR,Object has no USA anchor
0x001BEEA0,,CageGeo,cage.o,NO_ANCHOR,Object has no USA anchor
0x001BF3C8,,CageDL,cage.o,NO_ANCHOR,Object has no USA anchor
0x001BF3F8,,GetCageChainPoint,cage.o,NO_ANCHOR,Object has no USA anchor
0x001BF488,,SetCageVelocityFriction,cage.o,NO_ANCHOR,Object has no USA anchor
0x001BF498,,StabilizeAllLayoutedCage,cage.o,NO_ANCHOR,Object has no USA anchor
0x001BF4E0,,CageFixGeo,cageFix.o,NO_ANCHOR,Object has no USA anchor
0x001BF560,,CageFixDL,cageFix.o,NO_ANCHOR,Object has no USA anchor
0x001BF5A8,,InitCageFixGeo,cageFix.o,NO_ANCHOR,Object has no USA anchor
0x001BF5B0,,InitCandleGeo,candle.o,NO_ANCHOR,Object has no USA anchor
0x001BF6F0,,CandleDL,candle.o,NO_ANCHOR,Object has no USA anchor
0x001BF738,,CandleGeo,candle.o,NO_ANCHOR,Object has no USA anchor
0x001BF830,,DeleteLayoutedCandleParticleEffect,candle.o,NO_ANCHOR,Object has no USA anchor
0x001BF8F8,,_deleteLayoutedCandleParticleEffect,candle.o,NO_ANCHOR,Object has no USA anchor
0x001BF998,,ChandelierGeo,chandelier.o,NO_ANCHOR,Object has no USA anchor
0x001BFA30,,ChandelierDL,chandelier.o,NO_ANCHOR,Object has no USA anchor
0x001BFA78,,InitChandelierGeo,chandelier.o,NO_ANCHOR,Object has no USA anchor
0x001BFCA0,,CreateClipCollisionManagerGObj,clipCollisionManager.o,NO_ANCHOR,Object has no USA anchor
0x001BFCE0,,RequestClipCollision,clipCollisionManager.o,NO_ANCHOR,Object has no USA anchor
0x001BFD38,,TestDispChainAnimation,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001BFF30,,GetChainExWeightGlobalPos,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C08B0,,GetChainAnimation,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C0EB8,,SetChainExtendedWeight,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C0FE8,,GetClothAnimation,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C1E80,,InitChains,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C2160,,InitClothes,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C2590,,DispClothMesh,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C2650,,DispMeshWire,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C2890,,DispCloth4D,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C47D8,,GetCloth4D,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C4A38,,InitCloth4D,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C4F18,,GetChainNodeGlobalQuaternion,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C4FC0,,MoveChainExtendedWeight,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C4FD8,,InitChainVelocity,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C50E0,,DeleteChainExtendedWeight,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C5108,,GetChainNodeID,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C5120,,ResetClothAnimation,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C5200,,GetChainExWeightGlobalQuaternion,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C52C8,,GetChainCollision,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C53A8,,FSqrtInv,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C53C8,,getXZLength,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C53F0,,getXZInvLength,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C5418,,getXZLengthSquare,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C5438,,subAndGetInvLength,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C5470,,scaleAndAddVectorXYZ,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C5498,,scaleVectorXZ,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C54B8,,tensionMoveNoReduce,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C5510,,tensionMove,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C5578,,getCrossPoint,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C5638,,checkOverThePlane,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C5678,,checkFrontAcross,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C56E8,,LockZAnimation,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C5770,,getCloth4D_planeClip,clothAnimation.o,NO_ANCHOR,Object has no USA anchor
0x001C5898,,InitClothTestGeo,clothTest.o,NO_ANCHOR,Object has no USA anchor
0x001C58E8,,ClothTestGeo,clothTest.o,NO_ANCHOR,Object has no USA anchor
0x001C58F0,,ClothTestDL,clothTest.o,NO_ANCHOR,Object has no USA anchor
0x001C7ED0,0x001BDF60,SetDarkVolumeEffect,darkVolume.o,MATCH,offset=0x-0009F70
0x001C7EE8,0x001BDF78,DispGameOverEffect,darkVolume.o,MATCH,offset=0x-0009F70
0x001C8148,0x001BE1D8,GetGameOverEffectCenterPosition,darkVolume.o,MATCH,offset=0x-0009F70
0x001C8158,0x001BE1E8,InitGameOverEffect,darkVolume.o,SEQ_MISMATCH,op_seq differs (sz=464)
0x001C8328,0x001BE3B8,InitDarkVolumeGeo,darkVolume.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001C8330,0x001BE3C0,DarkVolumeGeo,darkVolume.o,MATCH,offset=0x-0009F70
0x001C8338,0x001BE3C8,DarkVolumeDL,darkVolume.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001C8340,0x001BE3D0,ExecGameOverEffect,darkVolume.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001C8348,0x001BE3D8,StartGameOverEffect,darkVolume.o,SEQ_MISMATCH,op_seq differs (sz=152)
0x001C83E0,0x001BE470,StartQueenAttackEffect,darkVolume.o,SEQ_MISMATCH,op_seq differs (sz=88)
0x001C8438,0x001BE4C8,ResetGameOverEffect,darkVolume.o,OOB,USA address out of bounds
0x001C9A98,,EffectTool,effectTool.o,NO_ANCHOR,Object has no USA anchor
0x001CA3F0,,EnemyCheckHit,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CA5E8,,CheckEnemyHit,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CA7E0,,InitEnemyGeo,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CA980,,EnemyGeo,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CABB8,,DisplayEnemy,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CAC50,,EnemyDL,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CACB0,,DemoMotionGeo,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CACD8,,SetEnemyDissolve,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CAD20,,EnemyAI,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CAD28,,SetEnemyFootPrintSwitch,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CAD38,,EnemySetfAppearAll,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CAD88,,EnemySetfDisappearAll,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CADD8,,EnemySetfDisappear,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CAEB0,,enemySetParticleDie,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CAF38,,ReviveEnemyParticle,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CAF58,,isExistEnemyParticle,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CAF78,,EnemyGetNSafeParts,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CAFC0,,EnemyDeleteParticle,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CB0F8,,SetEnemyHitGeometryAction,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CB108,,InitDemoMotionGeo,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CB158,,HotInitDemoMotionGeo,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CB1A0,,GetEnemyHitNodeFlag,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CB1B0,,RandomizeEnemy,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CB1E0,,SetEnemyWingRatio,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CB1F0,,CanThisEnemyFly,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CB220,,GetEnemyBattleType,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CB250,,GetEnemyDefLife,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CB278,,ResetEnemyPositionInfo,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CB318,,SetEnemyStonizedVisual,enemy.o,NO_ANCHOR,Object has no USA anchor
0x001CB370,,UpdatePointBlur,enemyParts.o,NO_ANCHOR,Object has no USA anchor
0x001CB570,,InitEnemyEye,enemyParts.o,NO_ANCHOR,Object has no USA anchor
0x001CB868,,InitEnemyFootPrint,enemyParts.o,NO_ANCHOR,Object has no USA anchor
0x001CBB28,,ExecEnemyFootPrints,enemyParts.o,NO_ANCHOR,Object has no USA anchor
0x001CBCA0,,EntryEnemyFootPrint,enemyParts.o,NO_ANCHOR,Object has no USA anchor
0x001CBD50,,DispEnemyFootPrints,enemyParts.o,NO_ANCHOR,Object has no USA anchor
0x001CBD70,,InitPointBlur,enemyParts.o,NO_ANCHOR,Object has no USA anchor
0x001CBEB0,,DispPointBlur,enemyParts.o,NO_ANCHOR,Object has no USA anchor
0x001CBF10,,UpdateEnemyEye,enemyParts.o,NO_ANCHOR,Object has no USA anchor
0x001CBF78,,DispEnemyEye,enemyParts.o,NO_ANCHOR,Object has no USA anchor
0x001CC000,,ResetEnemyEye,enemyParts.o,NO_ANCHOR,Object has no USA anchor
0x001CC138,,InitFlagGeo,flag.o,NO_ANCHOR,Object has no USA anchor
0x001CC6D8,,FlagGeo,flag.o,NO_ANCHOR,Object has no USA anchor
0x001CC7C8,,FlagDL,flag.o,NO_ANCHOR,Object has no USA anchor
0x001CC980,0x001C23F8,DispFlyInfo,flyManager.o,MATCH,offset=0x-000A588
0x001CC9A8,0x001C2420,InitFlyInfo,flyManager.o,MATCH,offset=0x-000A588
0x001CC9C0,0x001C2438,InitFlyManager,flyManager.o,MATCH,offset=0x-000A588
0x001CC9C8,0x001C2440,GetFlyLimitHeight,flyManager.o,MATCH,offset=0x-000A588
0x001CCA98,0x001C2510,GetFlyLimitClearance,flyManager.o,OOB,USA address out of bounds
0x001CD400,,ExecFrameDependSequence,frameDependSequence.o,NO_ANCHOR,Object has no USA anchor
0x001CD9B8,,ExecuteSEPackageWithGroupVariation,frameDependSequence.o,NO_ANCHOR,Object has no USA anchor
0x001CD9D8,,ExecuteSEPackage,frameDependSequence.o,NO_ANCHOR,Object has no USA anchor
0x001CD9E0,,ExecuteSEPackageWithVolumeRate,frameDependSequence.o,NO_ANCHOR,Object has no USA anchor
0x001CD9F0,,StopSEPackageWithGroupVariation,frameDependSequence.o,NO_ANCHOR,Object has no USA anchor
0x001CDA08,,StopSEPackage,frameDependSequence.o,NO_ANCHOR,Object has no USA anchor
0x001CDA10,,InitFrameDependSequence,frameDependSequence.o,NO_ANCHOR,Object has no USA anchor
0x001CDD98,,InitGirlGeo,girl.o,NO_ANCHOR,Object has no USA anchor
0x001CDF28,,GirlGeo,girl.o,NO_ANCHOR,Object has no USA anchor
0x001CE1C8,,GirlDL,girl.o,NO_ANCHOR,Object has no USA anchor
0x001CE200,,GirlAI,girl.o,NO_ANCHOR,Object has no USA anchor
0x001CE208,,SetGirlClothDispSwitch,girl.o,NO_ANCHOR,Object has no USA anchor
0x001CE260,,GirlForceFieldGeo,girlForceField.o,NO_ANCHOR,Object has no USA anchor
0x001CE3A8,,InitGirlForceFieldGeo,girlForceField.o,NO_ANCHOR,Object has no USA anchor
0x001CE428,,GirlForceFieldDL,girlForceField.o,NO_ANCHOR,Object has no USA anchor
0x001CEB10,,HandManager,handManager.o,NO_ANCHOR,Object has no USA anchor
0x001CEC80,,HoldItem,item.o,NO_ANCHOR,Object has no USA anchor
0x001CEDF8,,ReleaseItem,item.o,NO_ANCHOR,Object has no USA anchor
0x001CEE68,,ThrowItem,item.o,NO_ANCHOR,Object has no USA anchor
0x001CEED8,,InitItemGeo,item.o,NO_ANCHOR,Object has no USA anchor
0x001D0160,,ItemGeo,item.o,NO_ANCHOR,Object has no USA anchor
0x001D0258,,ItemDL,item.o,NO_ANCHOR,Object has no USA anchor
0x001D0320,,BreakItemFromOutside,item.o,NO_ANCHOR,Object has no USA anchor
0x001D0470,,CheckCarryableItem,item.o,NO_ANCHOR,Object has no USA anchor
0x001D04A0,,GetItemKind,item.o,NO_ANCHOR,Object has no USA anchor
0x001D04B0,,IsItemHoldable,item.o,NO_ANCHOR,Object has no USA anchor
0x001D04C8,,IsBombExplode,item.o,NO_ANCHOR,Object has no USA anchor
0x001D04E0,,GetBombTorchGObj,item.o,NO_ANCHOR,Object has no USA anchor
0x001D0508,,ReviveAllCarryableItems,item.o,NO_ANCHOR,Object has no USA anchor
0x001D05B0,,ReviveCarryableItemsWithBoundary,item.o,NO_ANCHOR,Object has no USA anchor
0x001D06A8,,ReviveAllCarryableItemsWithRandomVelocity,item.o,NO_ANCHOR,Object has no USA anchor
0x001D07D0,,CheckItemDead,item.o,NO_ANCHOR,Object has no USA anchor
0x001D0808,,StopItemExplodeAnimationAll,item.o,NO_ANCHOR,Object has no USA anchor
0x001D08A0,,ReviveAllCarryableItemsWithNonSleepFrame,item.o,NO_ANCHOR,Object has no USA anchor
0x001D0958,,Draw2DLine,lineManager.o,NO_ANCHOR,Object has no USA anchor
0x001D0A78,,Draw2DLineSeg_Start,lineManager.o,NO_ANCHOR,Object has no USA anchor
0x001D0A88,,Draw2DLineSeg_Loop,lineManager.o,NO_ANCHOR,Object has no USA anchor
0x001D0B28,,Draw2DLineG,lineManager.o,NO_ANCHOR,Object has no USA anchor
0x001D0CE0,,_getLine,lineManager.o,NO_ANCHOR,Object has no USA anchor
0x001D10F0,,DrawLine,lineManager.o,NO_ANCHOR,Object has no USA anchor
0x001D1188,,DrawLineG,lineManager.o,NO_ANCHOR,Object has no USA anchor
0x001D1270,,SetLodLevel,lodManager.o,NO_ANCHOR,Object has no USA anchor
0x001D13F8,,InitMotionFile,motionFileManager.o,NO_ANCHOR,Object has no USA anchor
0x001D14C8,,InitMotionMemorySize,motionFileManager.o,NO_ANCHOR,Object has no USA anchor
0x001D14D8,,AddMotionMemorySize,motionFileManager.o,NO_ANCHOR,Object has no USA anchor
0x001D1500,,GetMotionMemorySize,motionFileManager.o,NO_ANCHOR,Object has no USA anchor
0x001D1518,,ResetDynamicMotionManager,motionFileManager.o,NO_ANCHOR,Object has no USA anchor
0x001D1560,,ResetStatic2MotionManager,motionFileManager.o,NO_ANCHOR,Object has no USA anchor
0x001D15A0,,CheckMotionIncludeFacialData,motionFileManager.o,NO_ANCHOR,Object has no USA anchor
0x001D4B08,,EditRotEmphasys,motionManager.o,NO_ANCHOR,Object has no USA anchor
0x001D7520,,landingFieldAction,motionManager.o,NO_ANCHOR,Object has no USA anchor
0x001DC1D0,,GetGeometryOfMotion,motionManager.o,NO_ANCHOR,Object has no USA anchor
0x001DC700,,GetMatrixOfMotion,motionManager.o,NO_ANCHOR,Object has no USA anchor
0x001DCE68,,SkelTest,motionManager.o,NO_ANCHOR,Object has no USA anchor
0x001DCEC0,,SkelTestGeo,motionManager.o,NO_ANCHOR,Object has no USA anchor
0x001DCF80,,SetHitCollisionDisplay,motionManager.o,NO_ANCHOR,Object has no USA anchor
0x001DCF90,,ResetMotionProgramInterpInfo,motionManager.o,NO_ANCHOR,Object has no USA anchor
0x001DD000,,SetDirectMotionProgramInterpInfo,motionManager.o,NO_ANCHOR,Object has no USA anchor
0x001DD210,,GetWallVector,motionManager.o,NO_ANCHOR,Object has no USA anchor
0x001DD240,,upperFieldCheck,motionManager.o,NO_ANCHOR,Object has no USA anchor
0x001DD2A0,,getGeometryOfMotion,motionManager.o,NO_ANCHOR,Object has no USA anchor
0x001DD5F0,,GetNbMotionFrames,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001DD6F8,,GetMotionPlaySpeedRatio,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001DD8A8,,UpdateFrameCounter,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001DE978,,ForTest_ForceShiftMotion,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001DEFF0,,SetMotionRequest,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001E05A0,,ExecMotionOrient,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001E0758,,SetNodeRotationLimitDataTable,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001E0A98,,GetMotionOrient,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001E0B20,,getMotionOrient,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001E0BB8,,CopyBlendMotionDataSource,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001E0CD8,,SetParallelMotionTableWithNoRequest,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001E0D00,,SetParallelMotionTable,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001E0D70,,InitMotionOrient,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001E0E10,,GetCurrentMotionDirectionAdjustFlag,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001E0E40,,ExecuteSlipProc,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001E0F10,,ExecutePauseSlipProc,motionOrientManager.o,NO_ANCHOR,Object has no USA anchor
0x001E1E20,,modeMessage,motionViewer.o,NO_ANCHOR,Object has no USA anchor
0x001E2550,,MotionViewer,motionViewer.o,NO_ANCHOR,Object has no USA anchor
0x001E2D60,,MoveColTestGeo,moveColTest.o,NO_ANCHOR,Object has no USA anchor
